('mildness', 'mean', 'school')
('candidate', 'put', 'hand')
('daughter', 'say', 'she')
('country', 'have', 'feline')
('PROPN', 'describe', 'film')
('company', 'undertake', 'duty')
('PROPN', 'have', 'way')
('researcher', 'could', 'themselves')
('PROPN', 'sell', 'stake')
('society', 'can', 'setback')
('party', 'will', 'proposal')
('drone', 'be', 'missile')
('drone', 'fire', 'missile')
('investigator', 'bring', 'charge')
('bank', 'will', 'dividend')
('summiteer', 'claim', 'success')
('family', 'will', 'tour')
('bank', 'back', 'buy')
('debate', 'approach', 'climax')
('salt', 'do', 'more')
('other', 'blame', 'violence')
('PROPN', 'have', 'limit')
('absence', 'trigger', 'crisis')
('win', 'end', 'year')
('community', 'will', 'move')
('PROPN', 'can', 'benefit')
('hundred', 'flee', 'area')
('PROPN', 'reach', 'semifinal')
('landscape', 'telegraph', 'idea')
('meteorite', 'would', 'fume')
('police', 'seize', 'computer')
('zone', 'have', 'geology')
('company', 'maintain', 'that')
('army', 'to', 'defence')
('reveller', 'swarm', 'street')
('city', 'launch', 'carnival')
('PROPN', 'do', 'what')
('meeting', 'carry', 'weight')
('PROPN', 'rise', '306.88')
('part', 'provide', 'statistic')
('analyst', 'estimate', '2.11')
('PROPN', 'combine', 'value')
('shirt', 'rip', 'back')
('authority', 'confine', 'dissident')
('authority', 'force', 'they')
('PROPN', 'have', 'loss')
('PROPN', 'have', 'four')
('PROPN', 'put', 'announcement')
('PROPN', 'hurt', 'back')
('PROPN', 'have', 'cent')
('strength', 'have', 'detective')
('PROPN', 'tell', 'audience')
('PROPN', 'blame', 'militant')
('phase', 'will', 'repair')
('t', 'think', 'I')
('PROPN', 'tell', 'staffer')
('striker', 'take', 'day')
('child', 'go', 'tally')
('child', 'make', 'tally')
('group', 'have', 'extension')
('local', 'carry', 'injure')
('collapse', 'have', 'jolt')
('viewer', 'to', 'goal')
('PROPN', 'face', '11')
('t', 'read', 'book')
('team', 'share', 'foul')
('team', 'puzzle', 'look')
('PROPN', 'have', 'link')
('principal', 'have', 'plenty')
('crackdown', 'be', 'population')
('PROPN', 'spend', 'day')
('team', 'have', 'contract')
('people', 'deserve', 'discourse')
('PROPN', 'be', 'calorie')
('people', 'will', 'tsunami')
('announcement', 'raise', 'hope')
('manufacturer', 'move', 'production')
('management', 'have', 'liquidity')
('water', 'be', 'condition')
('thousand', 'leave', 'city')
('typhoon', 'leave', 'passenger')
('PROPN', 'write', 'screenplay')
('sufferer', 'tell', 'PROPN')
('PROPN', 'will', 'commemoration')
('drilling', 'would', 'production')
('family', 'have', 'organ')
('period', 'see', 'publication')
('manufacturer', 'have', 'advantage')
('man', 'must', 'month')
('donor', 'squabble', 'battle')
('rescuer', 'wage', 'battle')
('PROPN', 'get', 'interest')
('charity', 'give', 'future')
('hole', 'extend', 'lead')
('thousand', 'conduct', 'business')
('head', 'will', 'recording')
('club', 'will', 'this')
('action', 'may', 'regard')
('drop', 'reflect', 'fall')
('PROPN', 'invade', 'PROPN')
('selection', 'include', 'four')
('euro', 'be', 'hand')
('PROPN', 'kill', 'student')
('blast', 'take', 'place')
('PROPN', 'lose', 'amount')
('pregnancy', 'leave', 'she')
('PROPN', 'do', 'any')
('native', 'begin', 'career')
('majority', 'see', 'price')
('PROPN', 'leave', 'PROPN')
('PROPN', 'reject', 'authority')
('economy', 'gain', 'urgency')
('parent', 'can', 'account')
('hitter', 'have', 'average')
('PROPN', 'avoid', 'program')
('PROPN', 'defend', 'decision')
('other', 'call', 'river')
('republican', 'regain', 'control')
('people', 'notice', 'problem')
('PROPN', 'have', 'acceptance')
('PROPN', 'make', 'time')
('PROPN', 'will', 'agency')
('winner', 'will', 'limb')
('griffin', 'will', 'address')
('bank', 'originate', 'loan')
('PROPN', 'do', 'check')
('division', 'employ', 'worker')
('source', 'tell', 'PROPN')
('champion', 'score', 'opposition')
('champion', 'will', 'opposition')
('people', 'will', 'form')
('crew', 'have', 'pair')
('victim', 'know', 'attacker')
('PROPN', 'have', 'player')
('PROPN', 'not', 'player')
('standing', 'protect', 'islander')
('quest', 'have', 'many')
('Police', 'search', 'lake')
('diver', 'have', 'body')
('PROPN', 'hand', 'journalist')
('market', 'involve', 'killing')
('PROPN', 'finish', 'season')
('PROPN', 'have', 'power')
('none', 'have', 'virus')
('union', 'will', 'class')
('PROPN', 'have', 'hour')
('PROPN', 'seem', 'feeling')
('PROPN', 'be', 'eye')
('PROPN', 'have', 'people')
('father', 'bring', 'mother')
('PROPN', 'have', 'himself')
('PROPN', 'cite', 'journey')
('PROPN', 'create', 'solution')
('firefighter', 'practice', 'triage')
('PROPN', 'cost', 'place')
('party', 'isn', 't')
('PROPN', 'need', 'justification')
('child', 'would', 'price')
('PROPN', 'bury', 'she')
('game', 'draw', '60')
('museum', 'be', 'technology')
('lawyer', 'use', 'fact')
('colonel', 'receive', 'letter')
('player', 'win', 'respect')
('t', 'treat', 'you')
('number', 'show', 'decline')
('PROPN', 'keep', 'ownership')
('PROPN', 'get', '%')
('PROPN', 'get', 'rest')
('business', 'may', 'cost')
('president', 'win', 'election')
('PROPN', 'credit', 'tradition')
('price', 'set', 'record')
('PROPN', 'set', 'stage')
('PROPN', 'do', 'investment')
('fund', 'invest', 'investment')
('settlement', 'follow', 'decision')
('PROPN', 'have', 'three')
('t', 'cause', 'delay')
('image', 'feature', 'employee')
('PROPN', 'have', 'debate')
('bill', 'include', 'provision')
('t', 'know', 'limit')
('PROPN', 'see', 'face')
('PROPN', 'tell', 'lawmaker')
('PROPN', 'will', 'standard')
('state', 'outlaw', 'practice')
('specie', 'include', 'salmon')
('school', 'have', 'he')
('felling', 'cause', 'fifth')
('company', 'be', 'cut')
('PROPN', 'may', 'flood')
('nature', 'give', 'you')
('people', 'be', 'they')
('volunteer', 'be', 'they')
('part', 'have', 'rainfall')
('t', 'reach', 'consensus')
('PROPN', 'branch', 'aim')
('PROPN', 'have', 'aim')
('award', 'will', 'contribution')
('hundred', 'take', 'action')
('PROPN', 'lose', 'job')
('trevor', 'have', 'night')
('defense', 'make', 'difference')
('loss', 'total', 'yuan')
('PROPN', 'buy', 'mysql')
('injury', 'mean', 'PROPN')
('guy', 'aren', 'niche')
('parent', 'have', 'decision')
('parent', 'accuse', 'council')
('demonstrator', 'be', 'transportation')
('declaration', 'have', 'speculation')
('PROPN', 'measure', 'foot')
('PROPN', 'pull', 'one')
('layman', 'could', 'it')
('thing', 'be', 'billion')
('thing', 'hinder', 'other')
('act', 'represent', 'threat')
('act', 'undermine', 'legitimacy')
('passenger', 'get', 'man')
('passenger', 'throw', 'man')
('report', 'make', 'account')
('PROPN', 'take', 'spot')
('one', 'want', 'return')
('PROPN', 'say', 'reconciliation')
('PROPN', 'turn', 'package')
('tourist', 'may', 'enough')
('investor', 'look', 'sigh')
('investor', 'breathe', 'sigh')
('record', 'could', 'that')
('man', 'throw', 'acid')
('bank', 'have', 'control')
('people', 'like', 'that')
('PROPN', 'take', 'it')
('PROPN', 'tell', 'PROPN')
('PROPN', 'have', 'PROPN')
('charter', 'could', 'PROPN')
('government', 'will', 'control')
('police', 'set', 'line')
('victim', 'to', 'abuse')
('PROPN', 'have', 'few')
('pediatrician', 'recognize', 'autism')
('pediatrician', 'treat', 'autism')
('index', 'gain', 'point')
('PROPN', 'have', 'plenty')
('crisis', 'bring', 'it')
('tour', 'would', 'plan')
('PROPN', 'know', 'way')
('suspect', 'shoot', 'manager')
('PROPN', 'will', 'team')
('percent', 'face', 'trial')
('housekeeper', 'tell', 'police')
('PROPN', 'lose', 'third')
('PROPN', 'have', 'education')
('t', 'try', 'l')
('t', 'feel', 'l')
('PROPN', 'love', 'celebrity')
('confrontation', 'have', 'he')
('harpist', 'provide', 'entertainment')
('country', 'fight', 'warming')
('envoy', 'hold', 'talk')
('matter', 'can', 'significance')
('PROPN', 'take', 'pride')
('contribution', 'create', 'appearance')
('PROPN', 'must', 'thousand')
('crew', 'scramble', 'size')
('PROPN', 'tell', 'PROPN')
('support', 'reflect', 'view')
('operator', 'will', 'price')
('PROPN', 'have', 'investigation')
('government', 'have', 'application')
('authority', 'charge', 'three')
('people', 'have', 'right')
('one', 'have', 'violation')
('PROPN', 'begin', 'hole')
('PROPN', 'have', 'pavement')
('user', 'to', 'injury')
('user', 'risk', 'injury')
('debate', 'make', 'participant')
('PROPN', 'be', 'design')
('PROPN', 'consolidate', 'control')
('PROPN', 'have', 'service')
('child', 'love', 'they')
('temper', 'have', 'he')
('severity', 'prompt', 'some')
('father', 'face', 'charge')
('PROPN', 'secure', 'finance')
('PROPN', 'make', 'it')
('star', 'will', 'role')
('paper', 'remember', 'he')
('PROPN', 'claim', 'responsibility')
('PROPN', 'profile', 'family')
('PROPN', 'work', 'delivery')
('PROPN', 'hold', 'run')
('PROPN', 'abandon', 'alliance')
('PROPN', 'have', 'approval')
('suspect', 'be', 'trial')
('lady', 'have', 'that')
('independent', 'outnumber', 'PROPN')
('PROPN', 'keep', 'tugging')
('inflation', 'lower', 'value')
('woman', 'teach', 'mother')
('case', 'involve', 'woman')
('PROPN', 'receive', 'point')
('PROPN', 'have', 'that')
('company', 'will', 'access')
('bank', 'win', 'lend')
('drag', 'destroy', 'perception')
('t', 'own', 'car')
('PROPN', 'consider', 'issue')
('critic', 'fear', 'reintegration')
('man', 'have', 'part')
('company', 'supply', 'fertilizer')
('company', 'supply', 'material')
('PROPN', 'reduce', 'use')
('t', 'see', 'need')
('program', 'serve', 'child')
('PROPN', 'leave', 'country')
('finding', 'reduce', 'fear')
('PROPN', 'would', 'it')
('asset', 'could', 'm')
('scheme', 'could', 'm')
('incident', 'have', 'debate')
('PROPN', 'call', 'he')
('name', 'befit', 'man')
('medium', 'adore', 'PROPN')
('PROPN', 'be', 'load')
('boyfriend', 'strangle', 'girlfriend')
('management', 'would', 'forecast')
('PROPN', 'lead', 'wife')
('authority', 'say', 'wife')
('par', 'tell', 'story')
('PROPN', 'unveil', 'plan')
('t', 'have', 'time')
('death', 'haunt', 'book')
('specie', 'represent', 'link')
('pattern', 'force', 'water')
('rise', 'pose', 'challenge')
('PROPN', 'propose', 'bill')
('city', 'have', 'revitalisation')
('death', 'throw', 'uncertainty')
('PROPN', 'say', 'it')
('PROPN', 'will', 'seven')
('PROPN', 'continue', 'trend')
('protester', 'hold', 'marche')
('t', 'bring', 'resolution')
('PROPN', 'overcome', 'question')
('railway', 'would', 't')
('worker', 'be', 'this')
('country', 'have', 'history')
('visitor', 'remember', 'it')
('PROPN', 'leave', 'PROPN')
('community', 'be', 'lot')
('authority', 'will', 'autopsy')
('group', 'be', 'time')
('proposal', 'spark', 'debate')
('PROPN', 'start', 'half')
('suv', 'have', 'we')
('state', 'can', 'alternative')
('PROPN', 'would', 'PROPN')
('people', 'need', 'insurance')
('union', 'have', 'endorsement')
('version', 'include', 'protection')
('version', 'do', 'which')
('PROPN', 'to', 'support')
('concussion', 'will', 'PROPN')
('partner', 'know', 'owner')
('application', 'do', 'impact')
('delphi', 'make', 'part')
('PROPN', 'have', 'option')
('PROPN', 'play', 'role')
('accident', 'kill', 'two')
('accident', 'injure', '16')
('PROPN', 'drive', 'yard')
('PROPN', 'receive', '10')
('manager', 'be', 'surge')
('PROPN', 'shadow', 'rest')
('police', 'search', 'home')
('police', 'find', 'gun')
('kid', 'get', 'flu')
('candidate', 'spend', '350,000')
('chavista', 'see', 'benefit')
('ruling', 'reflect', 'reluctance')
('PROPN', 'ban', 'funding')
('state', 'allow', 'abortion')
('city', 'offer', 'art')
('customer', 'think', 'what')
('public', 'would', 'version')
('committee', 'be', 'option')
('incarnation', 'require', 'shoe')
('father', 'suffer', 'effect')
('family', 'have', 'fortune')
('t', 'mean', 'good')
('plan', 'have', 'criticism')
('airline', 'cut', 'route')
('airline', 'raise', 'revenue')
('PROPN', 'kill', 'hope')
('PROPN', 'emphasize', 'root')
('foe', 'have', 'attack')
('bank', 'lower', 'rate')
('PROPN', 'have', 'skepticism')
('water', 'drag', 'she')
('ascendance', 'would', 'message')
('power', 'blindside', 'government')
('country', 'have', 'dream')
('goal', 'secure', 'place')
('program', 'help', 'faculty')
('program', 'provide', 'outlet')
('equity', 'stage', 'rally')
('equity', 'convince', 'investor')
('t', 'have', 'backcourt')
('traffic', 'call', 'it')
('site', 'decorate', 'story')
('PROPN', 'expect', 'side')
('strike', 'follow', 'other')
('result', 'have', 'pattern')
('PROPN', 'finish', 'help')
('PROPN', 'get', 'help')
('PROPN', 'recognize', 'cost')
('pace', 'have', 'interest')
('launching', 'might', 'interest')
('voter', 'admire', 'achievement')
('geography', 'have', 'impact')
('PROPN', 'rent', 'apartment')
('PROPN', 'pooch', 'kickoff')
('PROPN', 'get', 'letter')
('PROPN', 'have', 'it')
('PROPN', 'have', 'that')
('company', 'be', 'source')
('ship', 'rescue', '44')
('PROPN', 'lead', 'fighter')
('PROPN', 'telephone', 'PROPN')
('PROPN', 'will', 'mep')
('hasn', 'get', 'performance')
('t', 'do', 'conflict')
('appearance', 'give', 'chance')
('host', 'have', 'themselves')
('freshman', 'be', 'more')
('freshman', 'be', 'more')
('coroner', 'criticise', 'failure')
('protester', 'use', 'commemoration')
('idea', 'get', 'I')
('flood', 'leave', 'home')
('PROPN', 'give', 'sermon')
('PROPN', 'make', 'visit')
('PROPN', 'be', 'promise')
('PROPN', 'have', 'borehole')
('PROPN', 'get', 'third')
('resolution', 'ask', 'committee')
('PROPN', 'support', 'any')
('PROPN', 'encourage', 'team')
('lack', 'be', 'recovery')
('PROPN', 'have', 'majority')
('test', 'could', 'cause')
('candidate', 'divide', 'proposal')
('issue', 'lead', 'decliner')
('PROPN', 'take', 'I')
('PROPN', 'break', 'record')
('PROPN', 'be', 'what')
('employer', 'reassess', 'principle')
('employer', 'streamline', 'operation')
('PROPN', 'have', 'bill')
('PROPN', 'send', 'bill')
('PROPN', 'reject', 'plea')
('PROPN', 'have', 'leader')
('PROPN', 'have', 'month')
('manager', 'work', 'what')
('PROPN', 'turn', 'it')
('PROPN', 'miss', 'pointer')
('cinemasound', 'bring', 'ambience')
('PROPN', 'would', 'accord')
('investor', 'didn', 'reason')
('t', 'see', 'thing')
('PROPN', 'may', 'you')
('stupidity', 'remind', 'I')
('doctor', 'can', 'nothing')
('office', 'refer', 'inquiry')
('car', 'can', 'pollutant')
('majority', 'would', 'petition')
('lawmaker', 'leave', 'town')
('fundamentalist', 'oppose', 'consumption')
('mouse', 'intimidate', 'cat')
('official', 'shut', 'most')
('PROPN', 'have', 'many')
('PROPN', 'want', 'expertise')
('success', 'bring', 'something')
('wall', 'retain', 'heat')
('PROPN', 'remove', 'car')
('t', 'have', 'one')
('PROPN', 'hear', 'who')
('look', 'set', 'film')
('school', 'be', 'nightmare')
('rain', 'trigger', 'flooding')
('dollar', 'carry', 'trade')
('PROPN', 'oppose', 'it')
('ehler', 'encounter', 'what')
('one', 'get', 'job')
('bank', 'buy', 'bond')
('election', 'decide', 'percent')
('PROPN', 'have', 'plenty')
('boy', 'weigh', 'pound')
('critique', 'involve', 'consideration')
('government', 'be', 'protester')
('PROPN', 'could', 'challenge')
('PROPN', 'would', 'vat')
('share', 'lead', 'gain')
('investor', 'snap', 'share')
('decline', 'help', 'exporter')
('PROPN', 'evacuate', 'leader')
('judge', 'order', 'PROPN')
('approach', 'have', 'start')
('PROPN', 'play', 'that')
('PROPN', 'have', 'dividend')
('director', 'show', 'minute')
('remnant', 'leave', 'country')
('PROPN', 'say', 'report')
('PROPN', 'show', 'report')
('PROPN', 'will', 'legacy')
('increase', 'will', '4p')
('PROPN', 'beat', 'PROPN')
('PROPN', 'will', 'you')
('safety', 'will', 'decision')
('t', 'have', 'ticket')
('deal', 'undervalue', 'company')
('conservative', 'will', 'everything')
('group', 'table', 'proposal')
('official', 'issue', 'warning')
('official', 'remove', 'warning')
('purchase', 'to', 'effect')
('smile', 'lie', 'testament')
('doctor', 'would', 'eye')
('stubbornness', 'have', 'undoing')
('PROPN', 'have', 'vision')
('demonstrator', 'end', 'march')
('mine', 'produce', 'stone')
('people', 'loan', 'amount')
('Police', 'have', 'worth')
('t', 'get', 'lot')
('PROPN', 'claim', '400')
('guest', 'deliver', 'address')
('business', 'should', 'advisor')
('PROPN', 'will', 'sanction')
('PROPN', 'have', 'we')
('man', 'ambush', 'convoy')
('revival', 'win', 'PROPN')
('t', 'need', 'surgery')
('PROPN', 'witness', 'some')
('PROPN', 'take', 'shot')
('PROPN', 'have', 'they')
('liquidity', 'go', 'boom')
('physicist', 'do', 'it')
('demand', 'help', 'gold')
('reputation', 'grow', 'sink')
('PROPN', 'score', 'winner')
('PROPN', 'may', 'decision')
('PROPN', 'have', 'game')
('leader', 'have', 'coup')
('country', 'have', 'coup')
('PROPN', 'dominate', 'top')
('bank', 'would', 'default')
('saracen', 'have', 'signing')
('one', 'answer', 'door')
('PROPN', 'use', 'signal')
('PROPN', 'have', 'earplug')
('PROPN', 'say', 'click')
('t', 'cause', 'it')
('PROPN', 'rate', 'economy')
('place', 'define', 'architecture')
('outfit', 'can', 'day')
('outfit', 'can', 'wage')
('probe', 'have', '773,177')
('voice', 'could', 'that')
('writer', 'will', 'fee')
('people', 'compare', 'they')
('shooting', 'occur', 'detail')
('shooting', 'give', 'detail')
('PROPN', 'break', '70')
('protest', 'have', 'medium')
('lab', 'use', 'test')
('support', 'assure', 'vote')
('PROPN', 'encourage', 'tourist')
('gunman', 'kill', 'people')
('gunman', 'shoot', 'place')
('no', 'hail', 'itself')
('design', 'will', 'facility')
('people', 'save', 'home')
('company', 'value', 'that')
('PROPN', 'make', 'decision')
('police', 'uncover', 'plot')
('boat', 'hold', 'they')
('drug', 'can', 'billion')
('team', 'trade', 'score')
('stall', 'sell', 'ornament')
('PROPN', 'deliver', 'evidence')
('country', 'will', 'program')
('country', 'give', 'program')
('PROPN', 'to', 'animosity')
('datum', 'show', 'price')
('youngster', 'need', 'help')
('PROPN', 'visit', 'office')
('PROPN', 'suffer', 'concussion')
('family', 'ask', 'charity')
('PROPN', 'have', 'science')
('people', 'rent', 'property')
('incident', 'take', 'day')
('people', 'reject', 'redefinition')
('investor', 'await', 'meeting')
('PROPN', 'see', 'decline')
('farmer', 'plant', 'acre')
('player', 'could', 'season')
('PROPN', 'say', 'approach')
('teammate', 'note', 'approach')
