('mildness', 'mean', 'school')
('medium', 'bash', 'PROPN')
('PROPN', 'lose', 'ability')
('parent', 'bring', 'we')
('PROPN', 'spend', 'month')
('prosecutor', 'notify', 'court')
('difficulty', 'be', 'question')
('success', 'constitute', 'opportunity')
('raider', 'force', 'way')
('people', 'have', 'idea')
('analyst', 'expect', 'profit')
('frog', 'absorb', 'oxygen')
('swimmer', 'to', 'hair')
('pragmatist', 'can', 'likelihood')
('minister', 'answer', 'all')
('protester', 'curse', 'cold')
('PROPN', 'declare', 'emergency')
('rainfall', 'cause', 'flood')
('move', 'may', 'appeal')
('PROPN', 'announce', 'normalisation')
('PROPN', 'have', 'appeal')
('t', 'rape', 'she')
('government', 'have', 'choice')
('customer', 'foot', 'bill')
('agency', 'meet', 'projection')
('protester', 'accuse', 'soldier')
('athlete', 'depart', 'PROPN')
('state', 'have', 'position')
('warning', 'hurt', 'business')
('warning', 'can', 'thousand')
('PROPN', 'redirect', 'shot')
('member', 'have', 'objection')
('guard', 'do', 'nothing')
('people', 'be', 'that')
('crisis', 'would', 'recession')
('date', 'take', 'place')
('critic', 'see', 'motivation')
('PROPN', 'survive', 'scare')
('PROPN', 'witness', 'uptick')
('family', 'be', 'cure')
('member', 'attend', 'ceremony')
('prosecutor', 'have', 'cast')
('PROPN', 'be', 'people')
('PROPN', 'cause', 'infection')
('PROPN', 'have', 'plan')
('index', 'use', 'average')
('industry', 'have', 'that')
('visitor', 'climb', 'stair')
('prosecutor', 'will', 'case')
('PROPN', 'seek', 'player')
('PROPN', 'put', 'they')
('proposal', 'contain', 'provision')
('PROPN', 'win', 'part')
('producer', 'find', 'head')
('find', 'provide', 'evidence')
('scope', 'have', 'spotlight')
('cage', 'be', 'time')
('president', 'get', 'm.')
('authority', 'be', 'attack')
('jet', 'finish', 'playoff')
('jet', 'miss', 'playoff')
('PROPN', 'should', 'pause')
('authority', 'bring', 'case')
('authority', 'levy', 'm')
('son', 'be', 'role')
('authority', 'follow', 'suit')
('archaeologist', 'find', 'foundation')
('paper', 'will', 'redaction')
('company', 'do', 'will')
('PROPN', 'say', 'rate')
('side', 'have', 'hand')
('industry', 'supply', 'proportion')
('lack', 'deserve', 'condemnation')
('t', 'get', 'it')
('PROPN', 'be', 'PROPN')
('PROPN', 'enter', 'chase')
('county', 'give', 'light')
('dad', 'take', 'hammer')
('PROPN', 'give', 'recital')
('PROPN', 'have', 'album')
('investor', 'have', '1.3bn')
('blogger', 'have', 'link')
('statistic', 'have', 'scepticism')
('carmaker', 'be', 'cash')
('investor', 'will', 'cash')
('PROPN', 'should', 'programme')
('result', 'reveal', 'lack')
('PROPN', 'break', 'it')
('border', 'be', 'world')
('professor', 'use', 'PROPN')
('serviceman', 'feature', 'span')
('incarnation', 'burn', 'variety')
('woman', 'fold', 'canvas')
('PROPN', 'have', 'proposal')
('machine', 'do', 'something')
('technology', 'keep', 'you')
('girl', 'can', 'herself')
('stigma', 'have', 'program')
('stigma', 'keep', 'it')
('government', 'might', 'measure')
('consumer', 'will', 'approval')
('PROPN', 'see', 'gaffer')
('speed', 'be', 'some')
('PROPN', 'widen', 'lead')
('PROPN', 'could', 'race')
('PROPN', 'have', 'indebtedness')
('smoker', 'quit', 'attempt')
('representative', 'attend', 'meeting')
('focus', 'have', 'crime')
('seller', 'make', 'profit')
('treaty', 'limit', 'number')
('PROPN', 'suspend', 'participation')
('winner', 'face', 'no')
('PROPN', 'pelt', 'force')
('PROPN', 'respond', 'force')
('actress', 'be', 'rope')
('referendum', 'should', 'place')
('t', 'play', 'football')
('Police', 'track', 'suspect')
('datum', 'show', 'one')
('people', 'shout', 'abuse')
('sale', 'manage', 'increase')
('coalition', 'have', 'guarantee')
('PROPN', 'would', 'gun')
('woman', 'nab', 'kill')
('Police', 'want', 'anyone')
('village', 'have', 'pond')
('proceed', 'will', 'aid')
('university', 'report', 'result')
('call', 'will', 'release')
('father', 'have', 'progression')
('PROPN', 'have', 'option')
('PROPN', 'might', 'victory')
('victim', 'deserve', 'more')
('drug', 'impair', 'clock')
('office', 'to', 'bank')
('PROPN', 'say', 'week')
('PROPN', 'lose', 'control')
('loyalist', 'contradict', 'themselves')
('league', 'approve', 'document')
('designer', 'have', 'plenty')
('datum', 'show', 'production')
('PROPN', 'dominate', 'skyline')
('sale', 'have', 'company')
('PROPN', 'be', 'catch')
('PROPN', 'have', 'catch')
('PROPN', 'be', 'stage')
('rule', 'require', 'employer')
('rule', 'do', 'component')
('rule', 'offer', 'solution')
('consumer', 'find', 'brand')
('pardon', 'cut', 'imprisonment')
('bill', 'would', 'exchange')
('consumer', 'could', 'policy')
('consumer', 'choose', 'one')
('PROPN', 'have', 'knife')
('people', 'face', 'redundancy')
('PROPN', 'will', 'reserve')
('client', 'be', 'job')
('boat', 'ferry', 'soldier')
('troop', 'march', 'soldier')
('official', 'have', 'day')
('settlement', 'reflect', 'fact')
('authority', 'close', 'school')
('skateboarder', 'enjoy', 'themselves')
('case', 'arouse', 'concern')
('PROPN', 'can', 'voter')
('poll', 'underscore', 'finding')
('villager', 'attack', 'convoy')
('villager', 'block', 'road')
('element', 'can', 'problem')
('packet', 'cost', 'less')
('decision', 'to', 'worker')
('choice', 'have', 'layoff')
('police', 'pick', 'they')
('fragment', 'could', 'threat')
('PROPN', 'kick', 'they')
('public', 'expect', 'protection')
('none', 'take', 'responsibility')
('country', 'will', 'price')
('image', 'cast', 'shadow')
('country', 'use', 'dollar')
('PROPN', 'have', 'troop')
('country', 'have', 'money')
('budget', 'date', 'effect')
('enemy', 'attack', 'he')
('module', 'act', 'airlock')
('module', 'feature', 'airlock')
('astronaut', 'exit', 'vehicle')
('PROPN', 'have', 'distribution')
('phrase', 'promote', 'stereotype')
('people', 'express', 'wish')
('medium', 'want', 'cuddle')
('oratory', 'hold', 'audience')
('government', 'be', 'action')
('public', 'think', 'what')
('PROPN', 'be', 'PROPN')
('PROPN', 'be', 'service')
('crackdown', 'have', 'backing')
('PROPN', 'pursue', 'PROPN')
('PROPN', 'give', 'account')
('t', 'need', 'car')
('PROPN', 'would', 'timetable')
('PROPN', 'find', 'what')
('worker', 'have', 'time')
('PROPN', 'will', 'proceed')
('motorist', 'puncture', 'tyre')
('PROPN', 'assure', 'PROPN')
('PROPN', 'make', 'use')
('user', 'can', 'system')
('group', 'feel', 'earthquake')
('group', 'make', 'decision')
('PROPN', 'have', 'penetration')
('PROPN', 'will', 'support')
('PROPN', 'provide', 'customer')
('PROPN', 'own', 'building')
('majority', 'have', 'that')
('journey', 'can', 'anything')
('PROPN', 'tell', 'PROPN')
('musician', 'have', 'candour')
('PROPN', 'have', 'interest')
('country', 'oppose', 'resolution')
('PROPN', 'be', 'investigation')
('PROPN', 'battle', 'administration')
('world', 'be', 'regime')
('PROPN', 'hold', 'contest')
('PROPN', 'will', 'PROPN')
('PROPN', 'be', 'cd')
('PROPN', 'distribute', 'million')
('staff', 'report', 'level')
('company', 'will', '60')
('company', 'cut', '70')
('case', 'bring', 'anniversary')
('case', 'remain', 'anniversary')
('PROPN', 'open', 'convention')
('researcher', 'discover', 'response')
('PROPN', 'have', 'edge')
('team', 'make', 'it')
('victim', 'suffer', 'injury')
('end', 'bring', 'flurry')
('gold', 'push', 'oil')
('PROPN', 'would', 'contract')
('PROPN', 'have', 'lawyer')
('chorus', 'sing', 'word')
('city', 'be', 'fee')
('rain', 'drench', 'region')
('bidder', 'include', 'provider')
('conference', 'must', 'issue')
('conference', 'advance', 'cause')
('PROPN', 'describe', 'death')
('office', 'may', 'claim')
('number', 'have', 'prospect')
('owner', 'be', 'it')
('ghost', 'haunt', 'sunbed')
('t', 'have', 'lot')
('PROPN', 'run', 'door')
('PROPN', 'pull', 'door')
('video', 'show', 'plume')
('ministry', 'lodge', 'protest')
('ministry', 'demand', 'explanation')
('PROPN', 'use', 'claim')
('PROPN', 'have', 'way')
('army', 'tell', 'we')
('wave', 'be', 'mission')
('party', 'be', 'lemming')
('saleswoman', 'beam', 'purse')
('saleswoman', 'carry', 'purse')
('PROPN', 'may', 'focus')
('company', 'have', 'headset')
('PROPN', 'might', 'part')
('PROPN', 'do', 'what')
('PROPN', 'play', 'forehand')
('t', 'want', 'bunch')
('salary', 'make', '%')
('brother', 'build', 'apothecary')
('loss', 'follow', 'destruction')
('brother', 'tell', 'reporter')
('peace', 'will', 'they')
('government', 'to', 'information')
('PROPN', 'will', 'role')
('assessment', 'eschew', 'celebration')
('effort', 'have', 'result')
('consumer', 'to', 'car')
('manufacturer', 'to', 'car')
('PROPN', 'affect', 'cell')
('influenza', 'infect', 'that')
('virus', 'to', 'resistance')
('government', 'have', 'review')
('PROPN', 'come', 'slap')
('PROPN', 'deliver', 'slap')
('PROPN', 'score', 'point')
('floater', 'give', 'lead')
('PROPN', 'present', 'statement')
('PROPN', 'birdie', 'fourth')
('PROPN', 'drop', 'stroke')
('customer', 'can', 'net')
('customer', 'work', 'net')
('customer', 'surf', 'net')
('government', 'rebrand', 'energy')
('PROPN', 'hold', 'that')
('PROPN', 'trade', 'PROPN')
('PROPN', 'have', 'hectare')
('PROPN', 'need', 'chancellor')
('government', 'intend', 'what')
('sister', 'meet', 'PROPN')
('romance', 'bloom', 'PROPN')
('refusal', 'may', 'move')
('PROPN', 'finish', 'day')
('PROPN', 'notch', '66')
('attack', 'involve', 'mob')
('rate', 'could', 'percent')
('lack', 'have', 'something')
('PROPN', 'avoid', 'charge')
('man', 'have', 'campaign')
('case', 'reach', 'court')
('law', 'ban', 'use')
('bank', 'insure', '280bn')
('bank', 'accept', 'increase')
('PROPN', 'caution', 'cohort')
('PROPN', 'have', 'jurisdiction')
('PROPN', 'make', 'substitution')
('leader', 'have', 'opportunity')
('people', 'upload', 'design')
('lawmaker', 'have', 'loan')
('other', 'gain', 'weight')
('pirate', 'have', 'vessel')
('phrase', 'do', 'way')
('gang', 'be', '1')
('computer', 'select', 'protein')
('leader', 'outline', 'set')
('blast', 'go', 'fire')
('soldier', 'have', 'opportunity')
('detective', 'have', 'lead')
('statement', 'involve', 'risk')
('statement', 'may', 'expectation')
('PROPN', 'reveal', 'item')
('PROPN', 'sell', 'that')
('hearse', 'bring', 'some')
('homeowner', 'suffer', 'slide')
('rule', 'usher', 'freedom')
('force', 'can', 'security')
('PROPN', 'have', 'feature')
('bill', 'mark', 'start')
('t', 'have', 'mirror')
('PROPN', 'drill', 'pointer')
('PROPN', 'capture', 'title')
('PROPN', 'have', 'week')
('PROPN', 'strike', 'note')
('authority', 'announce', 'arrest')
('wave', 'be', 'well')
('wave', 'begin', 'well')
('march', 'have', 'focus')
('t', 'know', 'that')
('t', 'destroy', 'product')
('PROPN', 'hit', 'figure')
('judge', 'order', 'PROPN')
('PROPN', 'have', 'yard')
('people', 'get', 'insurance')
('PROPN', 'deny', 'leadership')
('PROPN', 'make', 'speech')
('PROPN', 'do', 'it')
('company', 'hold', 'discussion')
('PROPN', 'beat', 'PROPN')
('candidate', 'increase', 'vote')
('researcher', 'have', 'robot')
('PROPN', 'make', 'bogey')
('PROPN', 'attend', 'ceremony')
('woman', 'perform', 'dance')
('PROPN', 'have', 'support')
('PROPN', 'get', 'part')
('PROPN', 'divorce', 'he')
('PROPN', 'have', 'berth')
('operator', 'add', 'customer')
('PROPN', 'have', 'instance')
('song', 'talk', 'follower')
('song', 'urge', 'follower')
('anomaly', 'precede', 'development')
('pair', 'sit', 'clash')
('pair', 'be', 'match')
('people', 'say', 'thing')
('dish', 'have', 'nothing')
('court', 'be', 'plan')
('PROPN', 'tell', 'reporter')
('PROPN', 'declare', 'it')
('violence', 'give', 'leverage')
('regulator', 'to', 'risk')
('PROPN', 'anger', 'many')
('company', 'have', 'subscriber')
('carrier', 'warn', 'subscriber')
('flute', 'be', 'tune')
('PROPN', 'tell', 'judge')
('PROPN', 'have', 'gas')
('PROPN', 'ship', 'gas')
('ball', 'pitch', 'yard')
('government', 'announce', 'plan')
('PROPN', 'post', 'video')
('PROPN', 'be', 'he')
('PROPN', 'do', 'PROPN')
('investigator', 'say', '10bn')
('t', 'cost', 'anything')
('government', 'should', 'support')
('roof', 'do', 'environment')
('official', 'should', 'voter')
('PROPN', 'use', 'word')
('PROPN', 'express', 'anger')
('soldier', 'swarm', 'one')
('soldier', 'capture', 'one')
('widow', 'lose', 'son')
('controller', 'can', 'train')
('tale', 'plop', 'terrapin')
('PROPN', 'favor', 'hanger')
('child', 'sit', 'street')
('people', 'stroll', 'street')
('advert', 'feature', 'man')
('prosecutor', 'write', 'document')
('PROPN', 'acquire', 'he')
('PROPN', 'gain', 'independence')
('institute', 'will', 'game')
('institute', 'create', 'prototype')
('drive', 'may', 'brake')
('law', 'strip', 'bank')
('law', 'put', 'government')
('PROPN', 'do', 'that')
('PROPN', 'could', 'PROPN')
('brand', 'include', 'toothpaste')
('PROPN', 'have', 'work')
('exhibitor', 'take', 'part')
('group', 'spend', 'year')
('poll', 'show', 'four')
('PROPN', 'have', '225,000')
('PROPN', 'spend', 'year')
('PROPN', 'can', 'itself')
('result', 'could', 'comfort')
('baby', 'should', 'life')
('agency', 'express', 'concern')
('professional', 'be', 'equipment')
('PROPN', 'do', 'what')
('PROPN', 'call', 'decision')
('PROPN', 'score', 'fourth')
('paramedic', 'put', 'I')
('paramedic', 'take', 'I')
('officer', 'have', 'point')
('tribunal', 'rule', 'compensation')
('tribunal', 'will', 'compensation')
('test', 'identify', 'any')
('son', 'predecease', 'he')
('official', 'report', 'roadway')
('people', 'have', 'risk')
('fire', 'have', 'waste')
('tournament', 'favourite', 'PROPN')
('PROPN', 'take', 'control')
('PROPN', 'lead', 'head')
('history', 'offer', 'nothing')
('school', 'can', 'criterion')
('surveyor', 'leave', 'house')
('function', 'would', 'priority')
('finding', 'should', 'use')
('rumour', 'have', 'sport')
('app', 'simulate', 'instrument')
('other', 'work', 'instrument')
('extremist', 'be', 'friction')
('People', 'may', 'shortness')
('People', 'lose', 'consciousness')
('cut', 'will', 'PROPN')
('PROPN', 'need', 'minute')
('PROPN', 'have', 'concern')
('player', 'have', 'streak')
('company', 'will', 'possibility')
('t', 'doesn', 'checkbook')
('agency', 'to', 'officer')
('agency', 'allow', 'those')
('adoptee', 'must', 'court')
('adoptee', 'plead', 'circumstance')
('governor', 'tell', 'PROPN')
('girl', 'want', 'what')
('ranger', 'play', 'game')
('PROPN', 'kill', '13')
('paparazzi', 'pursue', 'they')
('foreigner', 'have', 'that')
('work', 'leave', 'room')
('PROPN', 'review', 'footage')
('PROPN', 'swinge', 'arm')
('office', 'make', 'case')
('PROPN', 'write', 'much')
('woman', 'climb', 'it')
('woman', 'switch', 'it')
('woman', 'turn', 'it')
('woman', 'crank', 'opera')
('PROPN', 'tell', 'thousand')
('nation', 'be', 'place')
('study', 'detect', 'beginning')
('PROPN', 'have', 'following')
('airport', 'host', 'passenger')
('editor', 'like', 'it')
('PROPN', 'have', 'success')
('PROPN', 'suffer', 'embarrassment')
('PROPN', 'miss', 'end')
('strike', 'mean', 'rerun')
('salesperson', 'target', 'victim')
('boat', 'would', 'activist')
('PROPN', 't', 'environment')
('junta', 'may', 'protest')
('group', 'have', 'billion')
('letter', 'could', 'push')
('owner', 'mail', 'they')
('other', 'have', 'code')
('part', 'offer', 'degree')
('PROPN', 'talk', 'PROPN')
('PROPN', 'drop', 'clue')
('PROPN', 'face', 'word')
('PROPN', 'exchange', 'word')
('child', 'place', 'flower')
('generation', 'favour', 'dialogue')
('PROPN', 'be', 'change')
('corner', 'can', 'itself')
('net', 'have', 'nine')
('judge', 'order', 'rehearing')
('t', 'fight', 'wave')
('storm', 'take', 'you')
('PROPN', 'have', 'breakfast')
('seed', 'beat', 'PROPN')
('PROPN', 'do', 'hand')
('government', 'be', 'confidence')
('prosecutor', 'file', 'charge')
('violence', 'will', 'success')
('lawyer', 'tell', 'PROPN')
('proposal', 'will', 'non')
('bank', 'will', 'warrant')
('passenger', 'say', 'recording')
('passenger', 'tell', 'they')
('announcement', 'utilize', 'recording')
('passenger', 'tell', 'passenger')
('parent', 'control', 'remote')
('family', 'watch', 'remote')
('founder', 'intend', 'what')
('candidate', 'intensify', 'war')
('memo', 'leave', 'impression')
('t', 'give', 'due')
('clinic', 'charge', '3,000')
('%', 'return', 'form')
('%', 'give', 'backing')
('thread', 'tie', 'world')
('PROPN', 'have', 'PROPN')
('PROPN', 'have', 'year')
('firm', 'seek', '84bn')
('PROPN', 'agree', 'argument')
('union', 'will', 'series')
('choice', 'have', 'clout')
('choice', 'have', 'taxis')
('art', 'should', 'ballplayer')
('art', 'compromise', 'safety')
('PROPN', 'double', 'runner')
('PROPN', 'score', 'runner')
('PROPN', 'strand', 'runner')
('presence', 'pose', 'threat')
('candidate', 'have', 'themselves')
('police', 'have', 'man')
('police', 'be', 'evidence')
('corporation', 'hire', 'people')
('bank', 'reduce', 'holding')
('customer', 'to', 'advantage')
('writedown', 'do', 'profit')
('student', 'find', 'course')
('PROPN', 'have', 'all')
('news', 'push', 'share')
('selection', 'have', 'debate')
('liberal', 'feel', 'contempt')
('judge', 'schedule', 'sentencing')
('tree', 'receive', 'nourishment')
('tree', 'need', 'moisture')
('official', 'say', 'visitor')
('PROPN', 'abolish', 'monarchy')
('PROPN', 'elect', 'minister')
('boyfriend', 'hurl', 'nothing')
('operation', 'make', 'profit')
('channel', 'be', 'much')
('man', 'have', 'tie')
('alternative', 'make', 'tenth')
('PROPN', 'ask', 'mother')
('euro', 'garner', 'support')
('cable', 'will', 'mile')
('album', 'have', 'feel')
('diamond', 'be', 'world')
('thing', 'go', 'she')
('executive', 'be', 'worker')
('parent', 'do', 'I')
('PROPN', 'estimate', 'percent')
('scientist', 'fudge', 'datum')
('rescuer', 'reach', 'area')
('researcher', 'say', 'exposure')
('finding', 'add', 'question')
('finding', 'raise', 'question')
('robber', 'pass', 'note')
('robber', 'demand', 'money')
('PROPN', 'describe', 'plan')
('PROPN', 'produce', 'succession')
('PROPN', 'must', 'review')
('PROPN', 'give', 'insight')
('agency', 'suspend', 'plant')
('prosecutor', 'serve', 'subpoena')
('PROPN', 'tell', 'PROPN')
('result', 'be', 'semifinal')
('PROPN', 'face', 'threat')
('insurgent', 'will', 'type')
('user', 'post', 'review')
('survey', 'underline', 'position')
('study', 'involve', 'people')
('study', 'reduce', 'chance')
('bike', 'think', 'rider')
('worker', 'to', 'family')
('worker', 'marry', 'family')
('worker', 'start', 'family')
('worker', 'bolster', 'economy')
('lawmaker', 'would', 'problem')
