subject_lemma,verb_lemma,object_lemma
percent,take,drug
percent,carry,knife
PROPN,seize,ship
people,have,misconception
PROPN,get,buyout
PROPN,receive,buyout
PROPN,entertain,visitor
PROPN,have,image
PROPN,lavish,she
signaller,plan,day
police,find,weapon
facility,have,safeguard
teacher,add,flourish
PROPN,address,report
bill,would,premium
owner,report,thousand
PROPN,have,dream
PROPN,have,supporter
capital,have,what
case,have,memory
mosque,lack,resilience
uncertainty,prompt,company
division,comprise,chocolate
PROPN,operate,branch
levy,would,party
PROPN,turn,life
perpetuation,may,other
PROPN,may,PROPN
t,get,man
man,hijack,vehicle
campaign,have,limit
PROPN,enter,industry
return,prevent,PROPN
t,have,money
t,get,nothing
company,raise,output
PROPN,do,job
staff,see,shutter
staff,close,shutter
davy,will,game
official,didn,PROPN
PROPN,have,run
colleague,understand,demand
outcome,be,what
emrm,claim,agreement
protection,have,limit
PROPN,defend,PROPN
state,have,property
trial,feature,runner
legislation,would,premium
input,invite,friend
pragmatism,mean,approach
state,propose,dialogue
diplomat,cite,case
celebrity,bring,candidate
people,be,cash
PROPN,present,PROPN
t,expect,much
charge,have,connection
restaurant,to,alcohol
stoppage,have,PROPN
house,have,everything
PROPN,have,solidity
PROPN,innate,sense
albatross,find,prey
PROPN,play,game
PROPN,make,shot
PROPN,hit,seven
PROPN,make,82
PROPN,stem,progress
PROPN,invade,PROPN
doctor,will,shift
case,raise,question
envoy,will,talk
studio,to,content
PROPN,stop,shot
PROPN,put,rebound
PROPN,open,conference
PROPN,have,interception
sanction,would,precedent
audience,enjoy,bashing
taro,could,farmer
audience,to,weeping
PROPN,support,it
t,forget,word
investor,have,foreclosure
root,give,edge
PROPN,will,golfer
gunman,free,vessel
specter,be,head
PROPN,have,chance
transparency,have,inequity
legislature,can,successor
PROPN,have,leg
substance,affect,mile
company,record,profit
PROPN,carry,final
campaign,have,effort
president,will,election
campaign,turn,president
analyst,have,sale
PROPN,keep,promise
People,tell,I
militia,have,weapon
company,lucke,PROPN
group,have,office
PROPN,should,future
study,survey,woman
iud,do,rate
finding,will,solace
percentage,take,advantage
t,push,it
woman,handle,disagreement
PROPN,open,tower
dentist,take,precaution
PROPN,tell,PROPN
PROPN,top,ranking
Police,have,people
Police,charge,people
injection,cost,patient
treatment,to,baby
lawmaker,applaud,decision
laptop,make,world
PROPN,leave,tension
effect,present,themselves
work,will,day
guy,can,bag
guy,not,ounce
PROPN,have,support
researcher,to,fund
other,have,that
foreigner,run,foul
PROPN,have,shelter
PROPN,would,war
complaint,accuse,PROPN
PROPN,credit,PROPN
veteran,wait,year
PROPN,earn,"800,000"
PROPN,reach,application
PROPN,determine,compensation
PROPN,distribute,award
policy,discourage,customer
mission,be,counterpart
holli,want,"75,000"
other,have,success
acquisition,mark,turn
receiver,get,way
PROPN,highlight,strength
event,will,centrepiece
judge,have,bid
PROPN,have,appreciation
PROPN,take,action
woman,have,child
virus,have,way
action,will,asset
individual,have,that
police,to,camera
PROPN,take,lead
PROPN,tie,it
fact,turn,what
atmosphere,sweep,you
project,will,child
PROPN,clock,time
thunderstorm,rake,state
official,have,discretion
labour,attack,PROPN
work,confirm,prejudice
PROPN,have,right
terrorist,know,right
PROPN,prioritize,use
PROPN,finish,for-52
number,tell,story
insecurity,may,vote
series,take,she
PROPN,have,he
actress,hail,it
t,know,what
brother,hand,himself
order,fall,0.8
economist,expect,that
investor,seek,safety
airport,cancel,flight
authority,allege,PROPN
individual,be,loan
PROPN,have,idea
parent,relent,idea
study,find,stove
PROPN,do,reverse
PROPN,tell,PROPN
state,sit,anger
quarter,have,home
PROPN,be,commercial
PROPN,photograph,like
meltdown,will,candidate
guy,be,sign
PROPN,end,campaign
nature,suggest,culprit
t,know,anything
lake,be,less
child,call,shot
conflict,bring,airline
day,give,hope
price,might,spending
PROPN,make,headline
jury,return,indictment
deposit,make,more
child,make,kind
company,fax,request
market,have,result
consumer,would,more
cost,have,margin
newspaper,publish,detail
negotiation,could,confidence
negotiation,voice,confidence
PROPN,get,goal
PROPN,have,donation
release,follow,announcement
return,spark,controversy
government,have,control
percent,believe,timetable
employer,cut,worker
son,hear,crash
aircraft,would,relative
group,would,community
group,urge,community
authority,man,blockade
factory,have,order
result,show,PROPN
system,provide,comparison
player,get,break
side,have,flaw
bomb,to,havoc
PROPN,pick,knife
doctor,be,candidate
band,follow,lead
reform,represent,opportunity
prisoner,serve,term
company,be,coverage
service,will,all
change,do,impact
rush,can,man
measurement,reduce,risk
PROPN,call,drill
tenant,be,letter
state,violate,rule
fridge,provide,room
city,will,host
artisan,display,craft
artisan,sell,craft
troop,launch,attack
t,do,enough
PROPN,fire,eight
teammate,salute,he
PROPN,tell,name
researcher,study,child
death,raise,number
people,don,what
PROPN,do,you
Police,raid,farm
Police,arrest,man
guy,have,respect
cycle,present,body
decision,anger,government
PROPN,can,life
PROPN,do,vote
source,tell,PROPN
PROPN,face,proceeding
growth,outpace,capacity
t,have,accident
defeat,end,chance
PROPN,have,strategy
villager,flee,violence
official,put,campus
PROPN,pick,ball
PROPN,beat,tackle
job,do,photo
authority,have,investigation
client,get,expertise
vaccine,might,autism
supervisor,have,message
PROPN,catch,pass
PROPN,score,point
opponent,call,it
division,would,town
division,give,hour
official,have,resort
PROPN,to,team
pilot,step,flight
pilot,hold,flight
event,have,pall
storage,begin,transformation
plane,have,crew
website,leave,lot
percent,mention,risk
percent,note,risk
PROPN,pose,risk
PROPN,will,pace
economist,be,PROPN
terrorist,would,bombing
mine,supply,third
scheme,would,you
scheme,compare,benefit
scheme,choose,plan
attention,have,desire
lender,break,rule
flashpoint,will,scope
government,could,company
government,dismantle,company
administration,think,way
administration,call,they
thing,matter,country
thing,love,country
PROPN,call,herself
material,be,warmth
term,have,borrower
population,have,one
percent,use,it
officer,make,statement
detective,have,time
throw,to,PROPN
PROPN,have,support
school,put,lobster
PROPN,describe,release
PROPN,stab,man
male,remove,device
government,to,more
PROPN,have,plan
rest,see,PROPN
PROPN,see,that
service,offer,collection
PROPN,have,resident
PROPN,could,year
pepper,could,treatment
union,announce,series
PROPN,assert,measure
PROPN,score,try
PROPN,would,decision
thief,have,boot
PROPN,conclude,author
squirrel,could,contraceptive
PROPN,hold,tear
seller,do,history
PROPN,break,checkbook
market,can,rest
clemen,win,start
t,hold,sway
offensive,force,people
monsoon,could,price
PROPN,take,issue
bus,cost,1.40
PROPN,say,glove
change,would,school
PROPN,benefit,which
t,distinguish,much
observer,describe,he
PROPN,play,themselves
PROPN,have,chance
organiser,read,nominee
organiser,decreed,winner
PROPN,would,birth
combination,have,briton
PROPN,grow,time
PROPN,work,time
government,take,which
PROPN,join,organization
PROPN,move,airport
t,stop,you
PROPN,announce,deal
trio,set,price
service,have,pickup
service,remained,itune
PROPN,be,that
people,be,term
family,be,time
chimp,throw,clothe
tourism,have,potential
user,could,effect
PROPN,be,"6,800"
PROPN,have,application
court,collect,evidence
court,examine,witness
voter,would,boost
debt,show,hit
score,take,hit
total,kill,themselves
spying,constitute,crime
trio,set,blast
PROPN,have,advantage
member,could,re
PROPN,deny,count
other,leave,decision
police,investigate,incident
arrest,have,place
PROPN,have,support
insurgent,have,curfew
devotion,win,hard
neighbor,tell,PROPN
trade,have,standard
protest,taper,some
PROPN,have,soldier
people,to,world
people,satisfy,curiosity
shooting,may,attempt
PROPN,tell,PROPN
executive,understand,reason
PROPN,want,partnership
t,have,money
spokesman,say,power
murder,terrorize,college
rector,ask,PROPN
bank,have,cros
leicester,have,he
t,order,soba
report,offer,evidence
pension,lose,quarter
man,carry,burden
step,will,sense
concern,give,rise
butler,will,if
fan,boo,PROPN
aaronovitche,remind,you
PROPN,have,military
bodyguard,kill,gunman
PROPN,slip,refuge
PROPN,take,refuge
PROPN,be,sovereignty
PROPN,strengthen,sovereignty
platitude,would,way
father,regard,father
project,to,earning
t,ask,victim
probe,would,department
PROPN,tell,I
PROPN,be,satisfaction
PROPN,feel,satisfaction
pollster,say,concern
plenty,call,it
evacuation,affect,people
government,say,law
PROPN,show,hole
ex,use,that
PROPN,enter,pen
process,remove,possibility
crisis,would,economy
bombing,target,cave
loss,provide,evidence
PROPN,have,niche
PROPN,have,number
PROPN,have,place
PROPN,have,contribution
PROPN,would,nothing
lawmaker,want,what
man,watch,PROPN
judge,throw,plea
proposal,might,money
PROPN,offer,ton
lorry,be,"25,000"
lorry,cost,"28,000"
downturn,be,household
agency,will,dollar
PROPN,tell,PROPN
PROPN,offer,ray
commercial,show,offstage
concept,',it
people,have,that
meat,carry,label
farmer,to,subsidy
donor,have,million
PROPN,want,sanction
datum,underline,size
PROPN,hold,mirror
t,know,anything
t,have,people
ringmaster,dismiss,claim
PROPN,would,control
parent,be,what
poster,remind,I
people,to,part
people,contact,revenue
PROPN,deride,claim
PROPN,didn,t
head,burrow,hour
PROPN,have,PROPN
PROPN,close,eye
cost,to,eye
lot,have,I
t,have,speed
PROPN,will,lead
PROPN,could,acquisition
PROPN,note,speculation
PROPN,do,favor
survey,show,split
PROPN,ask,he
treatment,rob,I
contest,ask,competitor
PROPN,have,room
PROPN,deliver,bill
woman,don,initiate
community,have,project
teen,block,door
teen,hold,she
enterprise,to,right
government,control,army
sun,set,red
airline,cancel,flight
PROPN,have,m
series,send,he
PROPN,fill,bill
protester,target,ship
percent,peg,growth
percent,put,it
PROPN,be,meeting
PROPN,have,meeting
t,count,immigrant
bank,announce,promotion
PROPN,get,word
PROPN,to,troop
PROPN,shift,force
PROPN,drop,shot
scandal,will,spell
religion,have,people
brother,corner,five
plenty,provide,that
check,uncover,litany
customer,can,datum
habit,be,rate
party,repeat,call
fan,do,good
school,claim,graduate
PROPN,do,surf
company,have,m
yen,will,export
takeover,underscore,truth
PROPN,have,end
woman,prepare,food
woman,wash,clothe
industry,require,subsidy
people,say,goodbye
building,have,sort
PROPN,can,line
PROPN,have,tie
PROPN,have,need
word,can,lizard
nk,do,something
t,shut,he
t,drink,absinthe
economy,be,position
plan,would,recommendation
money,will,PROPN
department,will,incident
oil,have,million
scene,see,man
result,leave,PROPN
robber,want,jewelry
PROPN,deny,it
killer,deserve,break
adult,pass,pamphlet
PROPN,see,it
PROPN,have,report
split,represent,philosophy
worry,drag,index
investor,lock,index
PROPN,would,access
policy,aren,t
debut,enter,chart
PROPN,do,call
stockholder,can,copy
sale,boom,15.2
PROPN,be,hand
face,exude,mix
PROPN,stream,video
PROPN,have,value
insurgent,be,bomb
communique,make,promise
judge,order,pre
throng,wave,banner
throng,offer,flower
hundred,link,arm
PROPN,assault,worker
PROPN,start,game
PROPN,grant,interview
network,be,mind
datum,have,caution
stock,do,that
proposal,have,reaction
government,raise,fear
PROPN,finish,vote
t,go,innings
t,have,gauge
PROPN,win,matchup
vendor,thrust,product
PROPN,report,loss
leader,have,way
appearance,do,nothing
appearance,to,laugh
PROPN,tell,PROPN
support,would,it
judge,declare,mistrial
PROPN,have,game
crisis,drive,investor
AISI,will,cent
PROPN,tell,PROPN
student,write,paper
actor,might,what
lawyer,tell,court
concern,force,compromise
PROPN,tell,reporter
news,send,share
parent,choose,it
mother,forgave,two
part,be,base
change,could,issuance
t,want,help
family,think,help
PROPN,up,pace
employee,sell,password
PROPN,must,comparison
PROPN,dismiss,comparison
vote,could,he
local,be,benefactor
country,must,lead
t,affect,commission
trial,violate,PROPN
program,serve,meal
number,record,meal
PROPN,order,government
electrocution,have,itself
dinosaur,befit,laboratory
PROPN,give,lead
manning,make,read
rider,could,fee
PROPN,have,attack
PROPN,have,attack
roof,will,upwards
statistic,tell,story
insect,can,disease
PROPN,win,tournament
average,shoot,point
PROPN,seek,treatment
PROPN,have,ability
t,have,solution
official,sacrifice,goat
plan,be,shape
torch,leave,dock
firm,have,priority
PROPN,prophesy,duty
PROPN,would,duty
massage,may,endorphin
co,average,point
committee,have,use
pricing,follow,model
PROPN,select,whom
move,will,weapon
fence,make,argument
brother,gather,spouse
brother,move,spouse
PROPN,would,involvement
figure,capture,pattern
inflation,have,result
PROPN,debut,PROPN
study,rank,PROPN
state,use,grant
PROPN,spill,drink
PROPN,be,marker
PROPN,create,marker
release,bring,day
one,be,sentence
people,might,immunity
character,bob,head
PROPN,lose,minute
handball,end,dream
export,enter,export
child,qualify,I
passenger,include,those
press,reckon,concert
PROPN,pick,share
PROPN,have,boost
recipient,can,they
PROPN,have,disk
kwiry,can,information
PROPN,work,suspect
PROPN,monitor,suspect
PROPN,win,battle
successor,to,meeting
landscape,have,group
director,lead,way
t,see,tendency
PROPN,do,that
panel,disagree,club
panel,criticise,club
manner,have,nickname
PROPN,have,monopoly
PROPN,have,stop
department,be,skill
friend,send,link
vitter,grill,PROPN
PROPN,keep,themselves
fight,take,shape
study,exclude,birth
company,blame,trouble
percent,encounter,problem
PROPN,do,reserve
PROPN,tighten,string
organization,be,woe
PROPN,guard,that
PROPN,want,assurance
report,put,total
offer,have,backing
series,satisfy,law
prosecutor,can,judge
service,can,effect
price,vary,availability
ouster,spur,much
victim,tell,she
defendant,touch,she
victim,tell,she
fibrocap,have,advantage
dna,match,that
PROPN,suspect,they
restaurant,treat,staff
PROPN,have,record
goal,give,lead
skin,steal,glory
PROPN,have,image
PROPN,have,criticism
police,say,supporter
publishing,would,nosedive
PROPN,will,someone
program,have,automaker
crisis,be,economy
executive,be,title
PROPN,waste,gallon
PROPN,top,PROPN
PROPN,begin,path
PROPN,win,conviction
place,touch,she
judge,lift,order
player,to,energy
player,save,energy
pregnancy,do,what
Police,accuse,militant
t,want,I
insurgent,have,tactic
PROPN,have,recognition
bearer,assume,risk
People,carry,belonging
attorney,have,they
prosecutor,turn,they
PROPN,have,what
security,helped,economy
year,mark,anniversary
loss,have,sacrifice
turmoil,could,some
one,take,logo
market,view,they
venue,objectify,woman
ruling,put,council
spring,would,PROPN
chief,stop,snowplow
chief,ask,driver
chief,arrest,he
amendment,include,one
PROPN,match,streak
PROPN,learn,opportunity
PROPN,grow,opportunity
PROPN,take,opportunity
PROPN,have,absence
PROPN,be,insurgency
tiger,rub,PROPN
demand,remain,asset
demand,consider,asset
dollar,regain,ground
player,reject,bid
leader,join,critic
encounter,hold,potential
PROPN,win,it
PROPN,will,coverage
PROPN,re,-
PROPN,spend,hour
staff,suspend,vaccination
complaint,charge,PROPN
PROPN,have,letter
expert,can,you
percent,have,sort
economy,lose,job
chard,stand,flavor
chard,have,flavor
PROPN,cut,lead
PROPN,close,quarter
PROPN,understand,formula
people,will,street
leader,have,pact
city,include,PROPN
PROPN,run,system
PROPN,can,read
PROPN,have,pledge
government,spend,80
report,stop,80
inmate,call,guard
PROPN,may,decision
accelerator,incorporate,technology
attack,be,change
caller,can,message
