subject_lemma,verb_lemma,object_lemma
student,miss,offer
truckload,be,home
mp,address,other
aim,to,hit
aim,sell,paper
man,give,run
PROPN,hand,it
PROPN,be,groundwork
PROPN,need,shoe
residence,pass,audit
star,prefer,it
technology,form,part
PROPN,say,that
death,leave,project
PROPN,would,opportunity
PROPN,employ,people
datum,aren,t
highlight,include,collection
announcement,give,indication
PROPN,deny,developer
PROPN,have,lead
woman,draw,gun
PROPN,have,wrongdoing
PROPN,have,benefit
PROPN,seek,end
law,create,mechanism
lawmaker,reject,bulk
insurgent,seize,territory
people,flee,PROPN
plea,send,message
Police,be,pedestrian
PROPN,deny,allegation
PROPN,come,last
kick,require,output
junta,have,nothing
official,have,example
government,shove,issue
backing,win,animosity
airline,have,option
PROPN,knock,PROPN
People,would,300
PROPN,can,number
kid,have,playmate
thousand,flee,PROPN
remainder,will,themselves
mom,hit,sauce
mom,be,hot
truth,do,prejudice
%,offer,semester
PROPN,fire,birdie
password,will,letter
commander,be,operation
grandparent,may,moment
%,include,proportion
trial,prosecute,criminal
PROPN,make,save
rib,force,he
effort,leave,impression
PROPN,drop,word
PROPN,rebrande,it
gain,lag,PROPN
voter,choose,PROPN
PROPN,push,PROPN
perspective,do,book
PROPN,have,shot
PROPN,have,one
PROPN,leave,court
PROPN,be,philosophy
PROPN,instruct,agency
character,have,that
PROPN,end,season
bride,have,choice
explosion,wound,people
driver,lose,control
taxpayer,could,more
People,may,hole
PROPN,will,reputation
campaigner,have,entrance
group,have,entrance
country,will,anniversary
woman,have,PROPN
base,score,he
PROPN,have,list
PROPN,expel,diplomat
PROPN,be,kind
musician,get,word
PROPN,have,document
ancestor,displace,PROPN
team,to,expectation
PROPN,trigger,war
attorney,tell,a
PROPN,serve,dozen
one,expect,this
catalogue,list,sale
change,will,that
PROPN,meet,reporter
restriction,affect,thousand
stock,outnumber,one
government,lend,billion
party,be,stream
PROPN,can,PROPN
science,have,cause
science,find,cause
country,have,that
torture,cost,vote
company,have,report
PROPN,have,sniff
number,have,extent
police,have,rally
rep,tell,PROPN
crowd,roar,applause
patron,may,they
rescue,would,limit
government,don,t
PROPN,beat,PROPN
riser,include,PROPN
demonstration,bring,hundred
crackdown,have,toll
child,deserve,mother
t,mean,thing
PROPN,say,general
toddler,treat,they
PROPN,retain,support
software,find,location
software,display,information
colt,carve,name
policy,would,slump
other,take,work
PROPN,turn,it
PROPN,force,overtime
woman,carry,bouquet
PROPN,cite,factor
PROPN,operate,community
suspect,grab,dog
PROPN,be,starter
PROPN,have,space
contract,drop,3.87
PROPN,have,5
PROPN,have,way
PROPN,lift,embargo
PROPN,give,something
image,take,battering
PROPN,miss,opportunity
PROPN,reject,challenge
PROPN,have,power
percent,have,time
percent,take,drug
percent,carry,knife
PROPN,seize,ship
people,have,misconception
PROPN,get,buyout
PROPN,receive,buyout
PROPN,entertain,visitor
PROPN,have,image
PROPN,lavish,she
worker,plan,day
police,find,weapon
facility,have,safeguard
teacher,add,flourish
PROPN,address,report
PROPN,have,dream
PROPN,have,supporter
capital,have,what
case,have,memory
mosque,lack,resilience
uncertainty,prompt,company
division,comprise,chocolate
PROPN,operate,network
levy,would,party
PROPN,turn,life
perpetuation,may,other
PROPN,may,arrest
man,to,existence
man,hijack,vehicle
campaign,have,limit
crane,enter,industry
t,prevent,PROPN
t,have,money
company,raise,output
PROPN,do,job
staff,see,shutter
staff,close,shutter
PROPN,will,game
PROPN,have,run
colleague,understand,demand
outcome,be,what
emrm,claim,agreement
protection,have,limit
PROPN,defend,PROPN
state,have,property
trial,feature,runner
legislation,would,premium
PROPN,invite,friend
pragmatism,mean,approach
state,propose,dialogue
diplomat,cite,case
celebrity,bring,candidate
charge,have,connection
law,allow,restaurant
stoppage,have,PROPN
house,have,everything
albatross,find,prey
PROPN,play,game
PROPN,make,shot
PROPN,hit,seven
discussion,have,superdelegate
PROPN,make,82
PROPN,stem,progress
PROPN,invade,PROPN
doctor,will,shift
case,raise,question
envoy,will,talk
studio,to,content
PROPN,stop,shot
PROPN,put,rebound
PROPN,open,conference
PROPN,have,interception
sanction,would,precedent
audience,enjoy,bashing
taro,could,farmer
PROPN,support,it
PROPN,swear,word
investor,have,foreclosure
root,give,edge
cooper,illustrate,point
PROPN,will,golfer
gunman,free,vessel
specter,be,head
PROPN,have,chance
transparency,have,bare
legislature,can,successor
PROPN,have,leg
substance,affect,mile
company,record,profit
PROPN,carry,final
campaign,have,effort
president,will,election
analyst,have,sale
PROPN,keep,promise
People,tell,I
militia,have,weapon
company,lucke,PROPN
agency,can,individual
group,have,office
one,do,it
PROPN,should,future
study,survey,woman
iud,do,rate
PROPN,begin,return
finding,will,solace
percentage,take,advantage
woman,handle,disagreement
PROPN,open,tower
exec,have,business
PROPN,fall,prey
dentist,take,precaution
PROPN,tell,PROPN
PROPN,top,ranking
Police,have,people
Police,charge,people
treatment,to,baby
lawmaker,applaud,decision
farmer,lose,job
laptop,make,world
PROPN,leave,tension
effect,present,themselves
guy,can,bag
guy,not,ounce
PROPN,have,support
researcher,to,fund
other,have,that
foreigner,run,foul
PROPN,have,shelter
meeting,may,talk
garage,pose,risk
PROPN,would,war
complaint,accuse,PROPN
PROPN,credit,PROPN
veteran,wait,year
PROPN,earn,"800,000"
PROPN,reach,application
PROPN,determine,compensation
policy,discourage,customer
mission,be,counterpart
PROPN,want,"75,000"
other,have,success
other,believe,success
other,make,mistake
acquisition,mark,turn
PROPN,highlight,strength
PROPN,have,gun
event,will,centrepiece
judge,have,bid
PROPN,have,appreciation
PROPN,take,action
woman,have,child
virus,have,way
action,will,asset
individual,have,that
police,to,camera
PROPN,value,PROPN
PROPN,take,lead
fact,turn,what
atmosphere,sweep,you
project,will,child
PROPN,clock,time
thunderstorm,rake,state
official,have,discretion
PROPN,attack,PROPN
work,confirm,prejudice
hospital,be,physician
PROPN,have,right
PROPN,prioritize,use
PROPN,finish,for-52
number,tell,story
spike,have,concern
insecurity,may,vote
series,take,she
PROPN,dislike,firstborn
actress,hail,it
t,know,what
brother,hand,himself
economist,expect,that
investor,seek,safety
hc,could,damage
airport,cancel,flight
authority,allege,PROPN
individual,be,loan
PROPN,have,idea
parent,relent,idea
study,find,stove
PROPN,do,reverse
PROPN,tell,PROPN
state,sit,anger
quarter,have,home
PROPN,be,commercial
PROPN,photograph,like
meltdown,will,candidate
guy,be,sign
PROPN,end,campaign
nature,suggest,culprit
t,know,anything
child,call,shot
conflict,bring,airline
day,give,hope
price,might,spending
PROPN,make,headline
child,make,kind
company,fax,request
market,have,result
consumer,would,more
cost,have,margin
newspaper,publish,detail
negotiation,could,confidence
negotiation,voice,confidence
PROPN,get,goal
PROPN,have,donation
release,follow,announcement
return,spark,controversy
government,have,control
percent,believe,timetable
employer,cut,worker
son,hear,crash
aircraft,would,relative
group,would,community
group,urge,community
authority,man,blockade
factory,have,order
result,show,PROPN
side,have,flaw
PROPN,couldn,what
PROPN,pick,knife
comment,come,anger
doctor,be,candidate
band,follow,lead
reform,represent,opportunity
prisoner,serve,term
company,be,coverage
service,will,all
change,do,impact
rush,can,man
measurement,reduce,risk
PROPN,call,drill
tenant,be,letter
PROPN,have,PROPN
state,violate,rule
t,provide,room
city,will,host
artisan,display,craft
artisan,sell,craft
troop,launch,attack
t,do,enough
PROPN,fire,eight
teammate,salute,he
t,tell,name
researcher,study,child
death,raise,number
people,don,what
PROPN,do,you
Police,raid,farm
Police,arrest,man
guy,have,respect
PROPN,present,body
decision,anger,government
PROPN,can,life
PROPN,do,vote
source,tell,PROPN
PROPN,face,proceeding
ability,move,yard
ability,get,yard
growth,outpace,capacity
reduction,draw,parallel
t,have,accident
defeat,end,chance
PROPN,have,strategy
villager,flee,violence
official,put,campus
PROPN,pick,ball
PROPN,beat,tackle
authority,have,investigation
client,get,expertise
vaccine,might,autism
supervisor,have,message
PROPN,catch,pass
PROPN,score,point
opponent,call,it
division,would,town
division,give,hour
official,have,resort
player,compile,statistic
PROPN,to,team
pilot,step,flight
pilot,hold,flight
event,have,pall
plane,have,crew
website,leave,lot
percent,mention,risk
percent,note,risk
PROPN,pose,risk
PROPN,will,pace
economist,be,PROPN
terrorist,would,bombing
mine,supply,third
scheme,would,you
scheme,compare,benefit
scheme,choose,plan
attention,have,desire
lender,break,rule
flashpoint,will,scope
government,could,company
government,dismantle,company
administration,think,way
administration,call,they
thing,matter,country
thing,love,country
thing,to,more
PROPN,call,herself
material,be,warmth
PROPN,might,PROPN
term,have,borrower
population,have,one
percent,use,it
officer,make,statement
detective,have,time
state,deny,equipment
state,leave,it
PROPN,make,throw
PROPN,lob,pass
PROPN,have,support
PROPN,describe,release
PROPN,have,rapper
male,remove,device
government,to,more
PROPN,have,plan
rest,see,PROPN
PROPN,see,that
service,offer,collection
PROPN,have,resident
PROPN,could,year
pepper,could,treatment
union,announce,series
PROPN,score,try
PROPN,would,decision
thief,have,boot
PROPN,conclude,author
company,can,hand
squirrel,could,contraceptive
PROPN,hold,tear
seller,do,history
search,take,nobility
PROPN,break,checkbook
market,can,rest
PROPN,win,start
offensive,force,people
monsoon,could,price
PROPN,take,issue
bus,cost,1.40
PROPN,say,glove
change,would,school
observer,describe,he
PROPN,play,themselves
PROPN,have,chance
organiser,read,nominee
organiser,decree,winner
PROPN,would,birth
combination,have,PROPN
government,take,which
industry,stalwart,PROPN
PROPN,join,organization
PROPN,move,airport
nephew,tell,they
troop,take,control
PROPN,announce,deal
trio,set,price
service,have,pickup
PROPN,be,that
people,be,term
family,be,time
chimp,throw,clothe
tourism,have,potential
user,could,effect
PROPN,be,"6,800"
PROPN,have,application
court,collect,evidence
court,examine,witness
voter,would,boost
debt,show,hit
score,take,hit
total,kill,themselves
spying,constitute,crime
trio,set,blast
PROPN,have,advantage
member,could,re
PROPN,deny,count
other,leave,decision
police,investigate,incident
arrest,have,place
PROPN,have,support
insurgent,have,curfew
devotion,win,hard
fold,haven,evidence
neighbor,tell,PROPN
trade,have,standard
protest,taper,some
PROPN,have,soldier
people,to,world
people,satisfy,curiosity
shooting,may,attempt
PROPN,tell,PROPN
investigation,indicate,killing
executive,understand,reason
PROPN,want,partnership
t,have,money
spokesman,say,power
murder,terrorize,college
rector,ask,PROPN
bank,have,cross
PROPN,have,he
t,needn,soba
report,offer,evidence
pension,lose,quarter
man,carry,burden
step,will,sense
concern,give,rise
fan,boo,PROPN
PROPN,tell,you
PROPN,remind,you
PROPN,have,military
PROPN,lead,0
injury,weren,t
bodyguard,kill,gunman
PROPN,slip,refuge
PROPN,take,refuge
PROPN,be,sovereignty
PROPN,strengthen,sovereignty
platitude,would,way
father,regard,father
project,to,earning
PROPN,ask,victim
probe,would,department
PROPN,tell,I
pollster,say,concern
plenty,call,it
evacuation,affect,people
government,say,law
PROPN,show,hole
ex,use,that
PROPN,enter,pen
process,remove,possibility
crisis,would,economy
bombing,target,cave
loss,provide,evidence
PROPN,have,niche
PROPN,have,number
PROPN,have,place
PROPN,have,contribution
PROPN,would,nothing
lawmaker,want,what
man,watch,PROPN
judge,throw,plea
proposal,might,money
PROPN,helped,rally
PROPN,offer,ton
lorry,be,"25,000"
lorry,cost,"28,000"
downturn,be,household
agency,will,dollar
PROPN,tell,PROPN
PROPN,offer,ray
concept,',it
people,have,that
meat,carry,label
farmer,to,subsidy
donor,have,million
PROPN,want,sanction
datum,underline,size
PROPN,hold,mirror
t,know,anything
t,have,people
ringmaster,dismiss,claim
PROPN,would,control
parent,be,what
poster,remind,I
people,to,part
people,contact,revenue
PROPN,deride,claim
t,didn,claim
PROPN,have,PROPN
PROPN,close,eye
lot,have,I
t,didn,speed
PROPN,will,lead
PROPN,could,acquisition
PROPN,note,speculation
PROPN,do,favor
PROPN,ask,he
treatment,rob,I
contest,ask,competitor
PROPN,have,room
PROPN,deliver,bill
teen,block,door
teen,hold,she
enterprise,to,right
government,control,army
sun,set,red
airline,cancel,flight
person,estimate,figure
PROPN,have,12
series,send,he
PROPN,fill,bill
%,do,what
protester,target,ship
percent,peg,growth
percent,put,it
t,count,immigrant
bank,announce,promotion
PROPN,get,word
PROPN,to,troop
PROPN,shift,force
PROPN,drop,shot
scandal,will,spell
religion,have,people
brother,corner,five
plenty,provide,that
check,uncover,litany
customer,can,datum
habit,be,rate
party,repeat,call
fan,do,good
school,claim,graduate
company,have,m
yen,will,export
takeover,underscore,truth
PROPN,have,end
woman,prepare,food
woman,wash,clothe
industry,require,subsidy
people,say,goodbye
PROPN,can,line
PROPN,have,trade
PROPN,have,need
smoke,billow,cap
word,can,lizard
PROPN,do,something
t,shut,he
t,don,absinthe
economy,be,position
plan,would,recommendation
money,will,PROPN
department,will,incident
oil,have,million
result,leave,PROPN
robber,want,jewelry
t,deny,it
killer,deserve,break
adult,pass,pamphlet
PROPN,see,it
PROPN,have,report
split,represent,philosophy
wife,buy,house
worry,drag,index
PROPN,would,access
debut,enter,chart
PROPN,do,call
stockholder,can,copy
PROPN,be,hand
face,exude,mix
PROPN,stream,video
PROPN,have,value
insurgent,be,bomb
communique,make,promise
judge,order,pre
throng,wave,banner
throng,offer,flower
hundred,link,arm
PROPN,start,game
PROPN,grant,interview
datum,have,caution
stock,do,that
proposal,have,reaction
government,raise,fear
PROPN,finish,vote
t,have,gauge
PROPN,win,matchup
vendor,thrust,product
PROPN,report,loss
leader,have,way
appearance,do,nothing
PROPN,tell,PROPN
support,would,it
judge,declare,mistrial
PROPN,have,game
crisis,drive,investor
PROPN,will,cent
PROPN,tell,PROPN
student,write,paper
actor,might,what
lawyer,tell,court
concern,force,compromise
PROPN,tell,reporter
news,send,share
parent,choose,it
mother,forgave,two
part,be,base
change,could,issuance
PROPN,up,pace
employee,sell,password
PROPN,must,comparison
PROPN,dismiss,comparison
vote,could,he
local,be,benefactor
country,must,lead
t,affect,commission
trial,violate,PROPN
program,serve,meal
successor,may,lead
PROPN,order,government
electrocution,have,itself
PROPN,give,lead
PROPN,look,good
rider,could,fee
PROPN,have,attack
PROPN,have,attack
roof,will,680
statistic,tell,story
PROPN,win,tournament
average,shoot,point
PROPN,seek,treatment
PROPN,have,ability
t,have,solution
force,say,vandalism
official,sacrifice,goat
plan,be,shape
torch,leave,dock
firm,have,priority
massage,may,endorphin
massage,may,pain
PROPN,average,point
fantasy,mush,team
committee,have,use
mutation,aren,t
PROPN,select,whom
move,will,weapon
fence,make,neighbor
brother,gather,spouse
brother,move,spouse
PROPN,would,involvement
figure,capture,pattern
inflation,have,result
study,rank,PROPN
state,use,grant
PROPN,spill,drink
PROPN,harbour,reservation
PROPN,will,player
PROPN,be,marker
PROPN,create,marker
team,score,for-1
one,be,sentence
people,might,immunity
character,bob,head
PROPN,lose,minute
handball,end,dream
